subject,file,link,lineno,PAR,experience-based,statistics-based,tuning machine,smell
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/coordinator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/coordinator.py#L47,47,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/coordinator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/coordinator.py#L57,57,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/coordinator.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/coordinator.py#L66,66,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L33,33,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L38,38,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L43,43,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L50,50,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L55,55,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L62,62,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/env.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/env.py#L78,78,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L28,28,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L50,50,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L67,67,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L86,86,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L94,94,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L102,102,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L115,115,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/lr_policy.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/lr_policy.py#L125,125,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/timer.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/timer.py#L37,37,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/timer.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/timer.py#L40,40,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/timer.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/timer.py#L45,45,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/timer.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/timer.py#L55,55,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/subprocess.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/subprocess.py#L39,39,4,0,1,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/subprocess.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/subprocess.py#L106,106,6,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L43,43,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L53,53,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L136,136,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L172,172,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L180,180,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L198,198,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L206,206,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L211,211,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L257,257,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/net.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/net.py#L282,282,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L39,39,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L72,72,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L86,86,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L118,118,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L132,132,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L152,152,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L180,180,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/io.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/io.py#L188,188,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L57,57,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L66,66,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L74,74,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L92,92,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L108,108,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L116,116,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L123,123,6,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L132,132,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L150,150,5,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L193,193,5,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L227,227,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L246,246,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L254,254,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L262,262,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L314,314,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/boxes.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/boxes.py#L321,321,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L47,47,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L68,68,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L91,91,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L97,97,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L114,114,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L132,132,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L142,142,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L203,203,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/vis.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/vis.py#L253,253,4,0,1,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L40,40,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L59,59,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L62,62,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L65,65,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L68,68,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L85,85,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/training_stats.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/training_stats.py#L92,92,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/collections.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/collections.py#L28,28,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/collections.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/collections.py#L32,32,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/collections.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/collections.py#L40,40,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/collections.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/collections.py#L52,52,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/collections.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/collections.py#L65,65,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/detectron/utils/model_convert_utils.py,https://github.com/facebookresearch/Detectron/blame/master/detectron/utils/model_convert_utils.py#L32,32,2,0,0,0,False
